#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
9372.2,-0.63404,0.50675,-4.4652,12.45,0.40918,0.062626,0.8308,-4.5557
9372.4,-0.63264,0.50565,-4.4612,12.463,0.34248,0.041834,0.9922,-4.6824
9372.5,-0.63147,0.48925,-4.4572,12.458,0.31928,-0.19033,0.8849,-4.6151
9372.7,-0.63009,0.49958,-4.4533,12.446,0.3996,0.23346,0.98789,-4.6425
9372.9,-0.62913,0.47035,-4.4494,12.457,0.37511,0.14235,0.8777,-4.7097
9373,-0.62818,0.45896,-4.4457,12.46,0.31674,-0.11646,0.88818,-4.6004
9373.2,-0.62713,0.46372,-4.442,12.448,0.3338,-0.0082604,0.82937,-4.7687
9373.4,-0.62605,0.46752,-4.4382,12.44,0.3749,-0.046048,1.0188,-4.5723
9373.5,-0.62519,0.45358,-4.4346,12.444,0.32814,0.032995,0.97468,-4.6184
9373.7,-0.62444,0.43896,-4.431,12.435,0.40111,-0.059664,0.69561,-4.7212
9373.9,-0.62335,0.45993,-4.4274,12.446,0.41222,0.22631,0.70093,-4.6904
9374,-0.62234,0.46073,-4.4237,12.46,0.41066,-0.00099722,0.93448,-4.7561
9374.2,-0.62148,0.45258,-4.4201,12.473,0.40269,-0.0041176,0.71138,-4.6624
9374.4,-0.62036,0.46767,-4.4164,12.484,0.39017,-0.13728,0.77472,-4.5872
9374.5,-0.61912,0.48482,-4.4126,12.492,0.3431,-0.0034888,0.97159,-4.7142
9374.7,-0.61813,0.47245,-4.4087,12.486,0.37177,0.20358,0.80134,-4.5885
9374.8,-0.61719,0.46352,-4.405,12.489,0.39243,0.18781,0.79483,-4.6361
9375,-0.6163,0.45638,-4.4013,12.497,0.37195,0.027163,0.74828,-4.7757
9375.2,-0.61527,0.4652,-4.3976,12.499,0.34918,-0.1148,0.7538,-4.6931
9375.3,-0.61407,0.48274,-4.3938,12.496,0.37447,0.0082825,0.95444,-4.6758
9375.5,-0.61312,0.47078,-4.39,12.499,0.33652,0.16621,0.98761,-4.7916
9375.6,-0.61245,0.44488,-4.3864,12.492,0.37947,0.12576,1.0028,-4.6636
9375.7,-0.61197,0.41992,-4.3829,12.496,0.3435,0.16424,0.96202,-4.7268
9375.9,-0.61167,0.3968,-4.3796,12.491,0.33536,-0.17381,0.7179,-4.567
9376.1,-0.61093,0.42175,-4.3764,12.483,0.37349,-0.24324,0.99242,-4.7333
9376.2,-0.61033,0.42294,-4.373,12.486,0.40276,-0.21504,0.9513,-4.7134
9376.4,-0.60968,0.42639,-4.3696,12.497,0.33126,-0.12089,0.8248,-4.6448
9376.5,-0.60892,0.43645,-4.3661,12.489,0.37729,-0.18134,0.79891,-4.6363
9376.7,-0.60799,0.45316,-4.3626,12.493,0.36832,-0.11275,0.97735,-4.7321
9376.8,-0.60725,0.44665,-4.359,12.494,0.35387,-0.17496,1.0252,-4.7834
9376.9,-0.60657,0.43941,-4.3554,12.492,0.37062,-0.096575,0.73599,-4.6035
9377.1,-0.60562,0.45663,-4.3518,12.494,0.35884,0.029553,0.76963,-4.5846
9377.2,-0.6047,0.4616,-4.3482,12.493,0.33862,0.086034,0.77133,-4.5907
9377.4,-0.60379,0.46246,-4.3445,12.486,0.37725,-0.20834,0.78361,-4.7317
9377.5,-0.60265,0.48216,-4.3407,12.49,0.33153,0.07561,0.96519,-4.6439
9377.7,-0.60185,0.46332,-4.3369,12.481,0.33719,-0.22237,0.768,-4.591
9377.8,-0.60069,0.48511,-4.3331,12.475,0.39438,0.18032,0.98205,-4.6158
9377.9,-0.59999,0.45716,-4.3294,12.483,0.34319,-0.06408,1.003,-4.7298
9378.1,-0.59935,0.44385,-4.3257,12.478,0.40877,-0.19984,0.81651,-4.654
9378.2,-0.59844,0.45903,-4.3221,12.491,0.38742,0.13107,0.83114,-4.6285
9378.3,-0.59771,0.45007,-4.3185,12.497,0.35889,0.10466,0.9838,-4.74
9378.5,-0.59725,0.42718,-4.315,12.496,0.32411,0.16099,0.7672,-4.7277
9378.6,-0.59672,0.4231,-4.3116,12.486,0.39033,0.023917,0.93081,-4.7441
9378.7,-0.59634,0.41122,-4.3083,12.493,0.31523,0.15757,0.83008,-4.6086
9378.8,-0.59602,0.40055,-4.305,12.48,0.35232,0.064257,0.91778,-4.661
9379,-0.59583,0.38716,-4.3019,12.477,0.3272,0.20443,0.82243,-4.5486
9379.1,-0.59574,0.37404,-4.2988,12.468,0.32633,0.015088,0.90541,-4.5944
9379.2,-0.59571,0.36523,-4.2959,12.458,0.39181,0.096804,0.88589,-4.7044
9379.3,-0.59578,0.35319,-4.293,12.466,0.36568,-0.15886,0.88967,-4.5842
9379.5,-0.59575,0.35786,-4.2901,12.467,0.32225,0.18984,0.87568,-4.6133
9379.6,-0.59594,0.34043,-4.2873,12.456,0.35026,0.17592,0.83651,-4.6935
9379.7,-0.59621,0.3283,-4.2847,12.453,0.33397,0.22673,0.81067,-4.633
9379.8,-0.59658,0.31538,-4.2821,12.445,0.40481,0.070493,0.94384,-4.6107
9380,-0.5971,0.29919,-4.2796,12.457,0.32622,0.20312,1.011,-4.7728
9380.1,-0.59795,0.26749,-4.2774,12.448,0.41268,0.19172,0.95838,-4.6812
9380.2,-0.59896,0.24208,-4.2753,12.462,0.3836,-0.069006,0.90699,-4.5983
9380.3,-0.59988,0.23971,-4.2734,12.468,0.37954,-0.047525,0.73279,-4.7844
9380.4,-0.60058,0.25455,-4.2714,12.472,0.33909,0.15454,0.9392,-4.7934
9380.5,-0.60161,0.23422,-4.2695,12.466,0.41403,0.086171,0.90699,-4.6778
9380.7,-0.6027,0.22182,-4.2676,12.48,0.341,0.025744,0.77067,-4.6849
9380.8,-0.60364,0.22791,-4.2658,12.474,0.38684,-0.15153,0.99412,-4.7776
9380.9,-0.60469,0.22295,-4.264,12.481,0.33625,0.082004,1.017,-4.6257
9381,-0.60599,0.19961,-4.2624,12.474,0.40189,-0.091103,1.0248,-4.5859
9381.1,-0.60734,0.18732,-4.2608,12.485,0.3732,-0.20647,0.95686,-4.6323
9381.2,-0.60858,0.19022,-4.2593,12.488,0.37165,-0.087325,1.0132,-4.6916
9381.4,-0.60997,0.17941,-4.2578,12.49,0.32341,-0.16556,0.71366,-4.72
9381.5,-0.61096,0.20538,-4.2563,12.479,0.41024,-0.14475,0.6982,-4.7413
9381.6,-0.61173,0.23159,-4.2545,12.492,0.33427,-0.0050406,0.81613,-4.705
9381.7,-0.61257,0.23593,-4.2527,12.485,0.39954,-0.11208,0.75563,-4.5617
9381.9,-0.61319,0.25359,-4.2507,12.495,0.40188,0.15174,0.98455,-4.6887
9382,-0.61421,0.22976,-4.2488,12.505,0.36255,-0.20684,0.88685,-4.5573
9382.1,-0.61498,0.24033,-4.2469,12.505,0.38173,0.0388,0.70761,-4.6846
9382.2,-0.61562,0.25327,-4.2449,12.51,0.32147,0.20759,0.85388,-4.5796
9382.3,-0.61649,0.23931,-4.2429,12.499,0.35844,-0.10232,0.97928,-4.7525
9382.4,-0.61738,0.23376,-4.2411,12.498,0.41347,0.08331,0.78144,-4.6067
9382.6,-0.61819,0.23609,-4.2392,12.511,0.38936,0.10524,0.82662,-4.7056
9382.7,-0.61906,0.23251,-4.2373,12.519,0.36967,-0.10807,0.79288,-4.7362
9382.8,-0.61973,0.24704,-4.2354,12.52,0.32452,-0.15723,0.93205,-4.5857
9382.9,-0.62043,0.25007,-4.2334,12.51,0.33576,-0.024866,0.96807,-4.7111
9383,-0.62126,0.24071,-4.2314,12.502,0.40895,0.20323,0.72843,-4.6792
9383.1,-0.62201,0.24097,-4.2295,12.515,0.40774,-0.027003,0.8454,-4.7175
9383.2,-0.62273,0.24476,-4.2276,12.527,0.3614,0.041714,0.84426,-4.751
9383.4,-0.62348,0.24414,-4.2256,12.526,0.38577,-0.058182,0.86054,-4.7501
9383.5,-0.62416,0.24866,-4.2236,12.532,0.36009,-0.076931,0.88379,-4.7095
9383.6,-0.62481,0.25199,-4.2216,12.531,0.3522,0.025873,0.79698,-4.6943
9383.7,-0.62541,0.25744,-4.2196,12.528,0.3972,-0.027733,1.016,-4.7597
9383.8,-0.62621,0.24384,-4.2176,12.537,0.3811,0.13584,0.89514,-4.7921
9383.9,-0.62709,0.23199,-4.2157,12.542,0.34019,0.14161,0.78869,-4.7596
9384,-0.62791,0.23093,-4.2138,12.535,0.3786,0.23186,0.7453,-4.603
9384.1,-0.62874,0.22804,-4.212,12.539,0.38109,0.1454,0.96868,-4.5489
9384.2,-0.62984,0.20769,-4.2103,12.544,0.40194,0.23018,0.86726,-4.7367
9384.3,-0.63101,0.19278,-4.2087,12.554,0.31926,-0.021368,0.95692,-4.682
9384.4,-0.63221,0.1856,-4.2071,12.541,0.32601,0.16958,0.95684,-4.7197
9384.5,-0.63362,0.16574,-4.2057,12.531,0.34325,0.11899,1.0038,-4.6435
9384.6,-0.63519,0.14448,-4.2045,12.525,0.38783,-0.055734,0.99766,-4.7924
9384.7,-0.63677,0.13625,-4.2034,12.532,0.35151,-0.16075,0.82154,-4.6153
9384.8,-0.63807,0.15332,-4.2022,12.528,0.39467,0.15055,0.92761,-4.7097
9384.9,-0.63964,0.13851,-4.201,12.537,0.32898,0.15923,0.97327,-4.5779
9385,-0.64138,0.1183,-4.2,12.527,0.37418,-0.061665,0.81065,-4.7809
9385.1,-0.64286,0.13069,-4.199,12.53,0.32168,0.085274,0.71778,-4.694
9385.3,-0.64422,0.14274,-4.1979,12.519,0.32573,-0.24808,0.88778,-4.736
9385.4,-0.64544,0.15978,-4.1967,12.508,0.35653,0.11194,0.87398,-4.7272
9385.5,-0.6468,0.15393,-4.1955,12.506,0.3845,0.13958,0.79965,-4.7205
9385.6,-0.64812,0.15411,-4.1942,12.512,0.34064,0.20539,0.77864,-4.5566
9385.7,-0.64945,0.15181,-4.193,12.506,0.37696,0.13242,0.8573,-4.6015
9385.8,-0.65084,0.14649,-4.1918,12.51,0.41197,0.02625,0.95994,-4.7479
9385.9,-0.65231,0.13812,-4.1907,12.523,0.35814,0.20899,0.85334,-4.6845
9386,-0.65385,0.12855,-4.1896,12.521,0.40495,0.19908,0.77365,-4.628
9386.1,-0.65533,0.12804,-4.1886,12.533,0.38345,0.23878,0.71883,-4.5771
9386.2,-0.65676,0.13061,-4.1875,12.538,0.40836,-0.03971,0.747,-4.7676
9386.3,-0.65797,0.14962,-4.1864,12.55,0.32823,0.11036,0.95588,-4.6423
9386.4,-0.65944,0.13646,-4.1853,12.54,0.37513,-0.17316,0.94304,-4.6174
9386.5,-0.66075,0.14398,-4.1842,12.543,0.37072,-0.1309,0.75444,-4.6723
9386.6,-0.66176,0.16852,-4.1829,12.545,0.35689,-0.09405,0.87864,-4.5835
9386.7,-0.66278,0.17742,-4.1815,12.543,0.40968,0.025876,0.80974,-4.6512
9386.8,-0.66372,0.1856,-4.1801,12.555,0.3847,-0.030403,0.72314,-4.6681
9386.9,-0.66443,0.20671,-4.1785,12.561,0.3445,-0.20449,0.91707,-4.7315
9387.1,-0.66509,0.21948,-4.1768,12.555,0.34807,0.16618,0.71585,-4.7777
9387.2,-0.66567,0.22826,-4.175,12.551,0.39576,0.054115,0.80061,-4.7805
9387.3,-0.66621,0.23582,-4.1732,12.559,0.40532,0.18213,0.95815,-4.6914
9387.4,-0.66701,0.21811,-4.1713,12.571,0.33142,-0.0081592,0.77629,-4.6619
9387.5,-0.66753,0.23234,-4.1695,12.561,0.37473,-0.17088,0.86963,-4.5598
9387.6,-0.66793,0.24763,-4.1676,12.564,0.40619,-0.23118,0.72783,-4.5596
9387.7,-0.66797,0.28175,-4.1655,12.575,0.40369,-0.14292,0.99877,-4.7684
9387.8,-0.66818,0.28193,-4.1632,12.586,0.3731,-0.14122,0.76705,-4.6628
9387.9,-0.66807,0.30597,-4.1609,12.588,0.39688,-0.0028215,0.74626,-4.7383
9388,-0.66786,0.32285,-4.1584,12.597,0.40932,-0.22638,0.79223,-4.7823
9388.1,-0.66739,0.35005,-4.1557,12.608,0.34526,-0.10036,0.69676,-4.586
9388.2,-0.66669,0.37811,-4.1528,12.603,0.40701,-0.23472,0.84112,-4.6361
9388.3,-0.66585,0.40011,-4.1497,12.614,0.34758,0.046346,0.70584,-4.617
9388.4,-0.6649,0.41698,-4.1464,12.609,0.4096,0.22036,0.90605,-4.7937
9388.5,-0.66425,0.4014,-4.1431,12.621,0.3365,0.16572,0.90807,-4.7563
9388.6,-0.66368,0.38922,-4.14,12.612,0.38955,-0.24661,0.82527,-4.5451
9388.7,-0.66275,0.41314,-4.1367,12.619,0.38865,-0.017056,0.83405,-4.5829
9388.8,-0.66184,0.42048,-4.1334,12.625,0.33186,0.11282,1.0088,-4.7457
9388.9,-0.66123,0.40103,-4.1301,12.615,0.34302,-0.1654,0.80007,-4.671
9389,-0.66026,0.42204,-4.1268,12.609,0.41266,-0.22306,0.93015,-4.7532
9389,-0.65926,0.43337,-4.1234,12.622,0.40827,0.095179,0.71949,-4.6848
9389.1,-0.65815,0.44485,-4.1199,12.633,0.32716,0.22614,1.0122,-4.728
9389.2,-0.65748,0.41686,-4.1165,12.622,0.38685,0.015628,0.7932,-4.6266
9389.3,-0.65655,0.4258,-4.1131,12.628,0.3245,0.027693,0.97051,-4.557
9389.4,-0.65581,0.41515,-4.1097,12.616,0.34681,0.22709,0.8397,-4.7295
9389.4,-0.65514,0.405,-4.1064,12.611,0.39736,-0.22037,0.84011,-4.5723
9389.5,-0.65419,0.42472,-4.1031,12.619,0.37405,0.033424,0.85632,-4.6681
9389.6,-0.65332,0.4256,-4.0997,12.621,0.37547,0.18654,0.90399,-4.7867
9389.7,-0.65265,0.4113,-4.0964,12.624,0.33751,0.19932,1.0261,-4.7804
9389.8,-0.65227,0.38339,-4.0932,12.616,0.34917,-0.24269,0.82285,-4.601
9389.8,-0.65146,0.40629,-4.09,12.611,0.35792,-0.17975,0.8052,-4.7017
9389.9,-0.65051,0.42681,-4.0867,12.609,0.32831,0.14043,0.9753,-4.55
9390,-0.6499,0.40741,-4.0834,12.598,0.35534,0.11725,0.958,-4.6504
9390.1,-0.64941,0.39162,-4.0802,12.596,0.34167,-0.062,0.93785,-4.663
9390.1,-0.64887,0.39011,-4.077,12.589,0.33059,0.15592,1.0155,-4.6394
9390.2,-0.64863,0.36566,-4.074,12.579,0.39352,-0.038428,0.82457,-4.6767
9390.3,-0.64816,0.37443,-4.0711,12.587,0.31548,0.2253,0.95744,-4.652
9390.3,-0.64803,0.35137,-4.0682,12.573,0.36663,-0.088337,0.97916,-4.5684
9390.4,-0.64785,0.34718,-4.0654,12.574,0.38716,-0.22706,0.99755,-4.5838
9390.5,-0.64761,0.35048,-4.0626,12.58,0.37813,-0.18591,1.0095,-4.719
9390.5,-0.6474,0.35001,-4.0598,12.583,0.41084,0.045693,0.78342,-4.7062
9390.6,-0.64708,0.3574,-4.0569,12.596,0.40078,-0.01544,0.97726,-4.6217
9390.7,-0.64691,0.34846,-4.0541,12.605,0.37455,0.23538,0.89863,-4.7307
9390.7,-0.64692,0.331,-4.0514,12.608,0.33848,0.040091,0.70405,-4.6633
9390.8,-0.64663,0.347,-4.0487,12.6,0.34536,0.15988,1.0172,-4.7043
9390.9,-0.64676,0.3222,-4.046,12.594,0.31566,-0.055574,0.85253,-4.6437
9390.9,-0.64666,0.32916,-4.0434,12.581,0.32145,0.22388,0.95894,-4.6063
9391,-0.6469,0.306,-4.0409,12.568,0.32669,0.16818,0.85032,-4.637
9391,-0.64712,0.29812,-4.0384,12.558,0.33503,-0.092873,0.93449,-4.6202
9391.1,-0.6473,0.29915,-4.0361,12.55,0.36966,-0.11469,0.96663,-4.6496
9391.2,-0.64749,0.29838,-4.0337,12.551,0.32504,0.058097,0.77845,-4.6363
9391.2,-0.64757,0.30554,-4.0312,12.54,0.35925,0.16103,0.97045,-4.6083
9391.3,-0.64795,0.28563,-4.0289,12.539,0.40538,0.22147,0.9279,-4.7312
9391.3,-0.64847,0.26645,-4.0267,12.55,0.40923,-0.016801,0.87985,-4.6152
9391.4,-0.64888,0.2683,-4.0245,12.563,0.33752,0.016204,0.80628,-4.6469
9391.5,-0.64919,0.27569,-4.0224,12.555,0.33397,0.030203,0.98316,-4.7568
9391.5,-0.6497,0.26391,-4.0202,12.547,0.38794,0.02177,0.96504,-4.6283
9391.6,-0.65027,0.25443,-4.0181,12.553,0.37332,-0.046299,0.98652,-4.7473
9391.6,-0.65088,0.24766,-4.0161,12.556,0.40211,-0.14564,0.71661,-4.575
9391.7,-0.65109,0.2755,-4.014,12.566,0.32485,0.18875,0.83929,-4.7597
9391.8,-0.65152,0.2682,-4.0119,12.555,0.37035,-0.056701,0.78842,-4.646
9391.8,-0.65173,0.28265,-4.0096,12.556,0.41126,0.21451,0.87261,-4.6962
9391.9,-0.65217,0.27002,-4.0074,12.569,0.34024,-0.12534,0.98566,-4.7457
9391.9,-0.65258,0.26881,-4.0053,12.562,0.37177,0.14604,0.69891,-4.6709
9392,-0.65282,0.27904,-4.0031,12.564,0.41286,-0.22292,0.95522,-4.6343
9392,-0.65303,0.28739,-4.0008,12.577,0.40656,-0.19803,0.83933,-4.6634
9392.1,-0.65303,0.3062,-3.9985,12.589,0.35679,0.22608,0.7835,-4.5525
9392.2,-0.65317,0.30181,-3.996,12.586,0.32064,0.16265,0.95382,-4.5753
9392.2,-0.65352,0.28404,-3.9937,12.574,0.33036,0.13845,0.73929,-4.5652
9392.3,-0.65368,0.29037,-3.9914,12.564,0.32019,-0.099026,0.72745,-4.7921
9392.3,-0.65359,0.31447,-3.989,12.552,0.38288,-0.14861,0.75204,-4.7877
9392.4,-0.65329,0.33923,-3.9863,12.557,0.39132,0.24686,0.95718,-4.6603
9392.4,-0.65342,0.31542,-3.9837,12.564,0.33893,0.22281,0.91976,-4.556
9392.5,-0.65367,0.29705,-3.9813,12.557,0.4001,-0.12182,0.91361,-4.6547
9392.5,-0.65376,0.30296,-3.9789,12.567,0.37046,-0.23077,0.91926,-4.5767
9392.6,-0.65372,0.31546,-3.9764,12.569,0.35166,0.025906,0.87937,-4.5936
9392.6,-0.65374,0.31474,-3.9739,12.565,0.35472,-0.2102,0.85519,-4.768
9392.7,-0.65353,0.33288,-3.9713,12.562,0.33771,-0.23543,0.95186,-4.6503
9392.7,-0.6533,0.3423,-3.9686,12.555,0.35515,-0.20306,0.9198,-4.7416
9392.8,-0.65298,0.353,-3.9658,12.552,0.36496,-0.22423,0.75163,-4.7684
9392.8,-0.65232,0.38265,-3.9629,12.552,0.36315,0.16558,1.0106,-4.6965
9392.9,-0.65213,0.35855,-3.9599,12.552,0.40417,0.16112,0.89332,-4.7513
9392.9,-0.65195,0.3472,-3.9571,12.563,0.3571,0.1263,0.84956,-4.776
9392.9,-0.65178,0.34285,-3.9543,12.56,0.34549,0.051649,0.80485,-4.7697
9393,-0.65151,0.34821,-3.9516,12.555,0.36628,0.24079,0.70514,-4.7756
9393,-0.65123,0.35113,-3.9488,12.556,0.34821,0.21353,0.74361,-4.5459
9393.1,-0.65095,0.35136,-3.9459,12.551,0.32035,-0.2047,0.84578,-4.7826
9393.1,-0.65047,0.3697,-3.9431,12.539,0.37087,-0.23008,0.92368,-4.7328
9393.2,-0.64994,0.3814,-3.9401,12.541,0.37982,0.06849,0.95203,-4.6144
9393.2,-0.6496,0.36959,-3.9371,12.545,0.34485,0.015458,0.83509,-4.7557
9393.2,-0.64916,0.37387,-3.9341,12.54,0.31522,0.18844,0.99021,-4.6738
9393.3,-0.64904,0.35004,-3.9312,12.526,0.33043,-0.18907,0.89851,-4.6503
9393.3,-0.64867,0.36136,-3.9283,12.517,0.35178,0.032224,0.97675,-4.6378
9393.3,-0.6485,0.34943,-3.9255,12.514,0.34655,0.24892,0.89849,-4.5824
9393.3,-0.64851,0.33092,-3.9228,12.509,0.3619,-0.063028,0.80891,-4.7264
9393.4,-0.64827,0.34325,-3.9201,12.509,0.39543,0.035112,0.8156,-4.7075
9393.4,-0.64803,0.34812,-3.9173,12.518,0.41383,-0.081348,0.79174,-4.7938
9393.5,-0.64762,0.3635,-3.9145,12.532,0.37119,0.17806,0.94815,-4.631
9393.5,-0.64753,0.34455,-3.9116,12.533,0.37159,0.24262,0.74326,-4.6846
9393.5,-0.64735,0.3428,-3.9089,12.536,0.38566,0.035663,0.88378,-4.6232
9393.5,-0.64721,0.34026,-3.9062,12.541,0.38254,-0.23211,0.79678,-4.6834
9393.6,-0.64675,0.36503,-3.9033,12.546,0.34043,0.15434,0.942,-4.6698
9393.6,-0.64663,0.34832,-3.9005,12.54,0.33361,0.083059,0.96936,-4.6629
9393.6,-0.64661,0.33363,-3.8977,12.532,0.4122,-0.1753,0.7898,-4.6563
9393.7,-0.64624,0.3552,-3.895,12.545,0.38881,0.24652,0.99867,-4.6051
9393.7,-0.64635,0.3262,-3.8923,12.551,0.39658,-0.14229,0.97861,-4.6804
9393.7,-0.64634,0.3259,-3.8897,12.56,0.41063,0.096758,0.85385,-4.7543
9393.7,-0.64635,0.3226,-3.8871,12.573,0.38399,0.059456,0.87658,-4.6494
9393.7,-0.64639,0.31924,-3.8845,12.578,0.34484,-0.12043,0.86639,-4.6535
9393.8,-0.64629,0.32915,-3.8819,12.572,0.34511,0.058281,0.83817,-4.6982
9393.8,-0.64622,0.32994,-3.8793,12.567,0.38498,-0.14133,0.99694,-4.6778
9393.8,-0.64621,0.32763,-3.8766,12.572,0.41195,0.2148,0.95898,-4.5984
9393.8,-0.64645,0.30503,-3.8741,12.585,0.34868,0.015449,0.7645,-4.631
9393.8,-0.64643,0.31639,-3.8716,12.581,0.36782,0.20572,0.82534,-4.7854
9393.9,-0.64657,0.3088,-3.8691,12.581,0.41061,-0.19865,0.75279,-4.5491
9393.9,-0.64633,0.33569,-3.8665,12.594,0.38266,-0.2448,0.8498,-4.5626
9393.9,-0.64597,0.35548,-3.8638,12.598,0.33535,0.012233,0.76765,-4.6962
9394,-0.64557,0.36659,-3.8609,12.59,0.39053,0.049346,0.99045,-4.6385
9394,-0.64542,0.35174,-3.858,12.597,0.38288,-0.1388,0.7593,-4.5662
9394,-0.6449,0.37363,-3.8551,12.601,0.35054,0.097807,0.84205,-4.5539
9394,-0.64454,0.37071,-3.8521,12.597,0.39895,-0.055455,0.9972,-4.7531
9394,-0.64428,0.36237,-3.8492,12.606,0.35543,0.14533,0.76273,-4.7773
9394,-0.64393,0.36496,-3.8463,12.603,0.36032,-0.22661,0.69926,-4.6075
9394.1,-0.64317,0.39893,-3.8432,12.602,0.32699,0.21592,0.78104,-4.7121
9394.1,-0.64263,0.39443,-3.8401,12.591,0.37244,-0.063985,1.0132,-4.7215
9394.1,-0.64222,0.38462,-3.837,12.593,0.38802,-0.23997,0.82328,-4.6787
9394.1,-0.64147,0.40646,-3.8338,12.599,0.40576,0.23219,1.022,-4.7
9394.1,-0.64123,0.37548,-3.8307,12.61,0.36644,-0.098087,0.69686,-4.7584
9394.1,-0.64051,0.40101,-3.8276,12.61,0.31965,0.18533,0.85314,-4.6809
9394.1,-0.64004,0.39071,-3.8244,12.597,0.33905,0.08552,0.94329,-4.5973
9394.1,-0.6397,0.37759,-3.8213,12.59,0.33054,0.088645,0.79458,-4.6608
9394.1,-0.63926,0.37992,-3.8183,12.58,0.31977,0.1546,0.72708,-4.7691
9394.1,-0.63877,0.385,-3.8152,12.568,0.40211,0.15746,0.83056,-4.7672
9394.1,-0.63839,0.37902,-3.8122,12.578,0.34173,0.12346,0.97719,-4.6581
9394.1,-0.63823,0.35981,-3.8092,12.571,0.318,0.24882,0.86604,-4.5574
9394.1,-0.63817,0.34356,-3.8064,12.558,0.32919,0.19704,0.87065,-4.624
9394.1,-0.63821,0.33055,-3.8037,12.549,0.33827,-0.14822,0.82817,-4.7404
9394.1,-0.638,0.34563,-3.801,12.542,0.37846,0.21504,0.77873,-4.5513
9394.1,-0.63791,0.34081,-3.7983,12.545,0.36643,0.15598,0.83446,-4.5896
9394.1,-0.63788,0.33426,-3.7956,12.546,0.34069,-0.070988,0.78455,-4.7607
9394.1,-0.63765,0.34866,-3.7928,12.539,0.32241,0.19094,0.72255,-4.6023
9394.1,-0.63744,0.35138,-3.79,12.528,0.39962,-0.019474,0.95176,-4.7923
9394.1,-0.63735,0.3448,-3.7872,12.538,0.35332,-0.22167,0.91565,-4.7067
9394.1,-0.63709,0.35551,-3.7844,12.535,0.41188,-0.14026,0.77764,-4.6974
9394.1,-0.63663,0.37501,-3.7815,12.548,0.35061,0.21261,0.86668,-4.7098
9394.1,-0.63644,0.36124,-3.7786,12.544,0.38196,-0.12019,0.73996,-4.5808
9394.1,-0.6359,0.38298,-3.7756,12.549,0.32827,-0.21397,0.79752,-4.6792
9394.1,-0.63519,0.40511,-3.7724,12.539,0.31879,0.013966,1.0044,-4.7447
9394.1,-0.6348,0.39022,-3.7693,12.527,0.31965,0.054074,0.88161,-4.6793
9394.1,-0.63439,0.3853,-3.7662,12.515,0.39476,-0.20041,0.88795,-4.6598
9394.1,-0.63381,0.39688,-3.763,12.523,0.37323,-0.01749,0.79627,-4.6762
9394.1,-0.63318,0.40558,-3.7598,12.526,0.38569,0.030166,0.89161,-4.7424
9394.1,-0.63265,0.40113,-3.7566,12.532,0.35623,-0.20783,1.0003,-4.562
9394.1,-0.63211,0.40104,-3.7534,12.53,0.33626,-0.23155,0.91429,-4.7877
9394.1,-0.63144,0.41195,-3.7501,12.522,0.38862,-0.038042,0.7863,-4.6009
9394.1,-0.63067,0.42261,-3.7468,12.529,0.34172,0.19536,0.80059,-4.7353
9394.1,-0.63003,0.41614,-3.7434,12.523,0.3956,0.10629,0.98812,-4.6053
9394,-0.62964,0.39583,-3.7402,12.532,0.36159,0.057559,1.0035,-4.6823
9394,-0.62939,0.37743,-3.7371,12.531,0.32713,0.16016,0.83312,-4.6225
9394,-0.62913,0.36979,-3.7341,12.521,0.31729,-0.18088,0.91119,-4.6769
9394,-0.62877,0.3772,-3.7311,12.508,0.37881,-0.21375,0.88816,-4.7068
9394,-0.62828,0.38923,-3.728,12.512,0.38396,0.19355,0.93938,-4.7611
9393.9,-0.62812,0.36838,-3.725,12.518,0.33539,-0.03906,0.77571,-4.6068
9393.9,-0.62769,0.38008,-3.722,12.51,0.38723,0.02066,0.82669,-4.637
9393.9,-0.6273,0.3824,-3.719,12.517,0.41033,-0.17343,1.0034,-4.5659
9393.9,-0.62698,0.37921,-3.7159,12.53,0.32098,0.20599,0.74234,-4.7922
9393.9,-0.62664,0.37805,-3.7129,12.518,0.34742,-0.00465,0.75093,-4.5984
9393.9,-0.62615,0.3898,-3.7098,12.513,0.36785,0.067657,0.83294,-4.5955
9393.8,-0.62574,0.388,-3.7067,12.515,0.40436,-0.091603,0.86433,-4.6467
9393.8,-0.62526,0.39377,-3.7036,12.526,0.34589,0.12331,0.99052,-4.6818
9393.8,-0.62509,0.37184,-3.7005,12.521,0.33173,-0.0018419,0.72392,-4.5628
9393.8,-0.62462,0.38602,-3.6975,12.512,0.34272,-0.011515,0.70947,-4.5743
9393.7,-0.62402,0.40228,-3.6943,12.506,0.32412,0.23868,0.78635,-4.587
9393.7,-0.6236,0.39348,-3.6912,12.496,0.40769,-0.12615,0.82647,-4.6876
9393.7,-0.62301,0.40538,-3.688,12.508,0.37379,0.18735,0.90044,-4.5459
9393.7,-0.6227,0.38796,-3.6848,12.511,0.38988,-0.093566,0.73761,-4.6164
9393.6,-0.62206,0.40671,-3.6816,12.518,0.39531,-0.16504,1.0059,-4.5905
9393.6,-0.62159,0.40211,-3.6784,12.527,0.3296,-0.078178,0.733,-4.7808
9393.6,-0.62085,0.42048,-3.6751,12.517,0.33864,0.048484,0.78491,-4.62
9393.6,-0.62016,0.42437,-3.6717,12.511,0.35746,0.20839,0.77006,-4.5975
