#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
8187.7,-0.093914,1.8535,-7.1748,16.879,0.5205,-2.471,-0.44154,-5.1657
8188.8,-0.080941,2.0952,-7.159,16.888,0.56054,-1.4065,-0.31293,-5.7259
8189.8,-0.067224,2.2503,-7.1417,16.907,0.56252,0.16936,-0.51739,-4.5507
8190.8,-0.053413,2.3155,-7.1234,16.926,0.56539,4.4754,0.43717,-6.3326
8191.6,-0.044102,1.9918,-7.1062,16.947,0.52688,-4.5144,0.26405,-5.4623
8192.7,-0.029654,2.2932,-7.089,16.956,0.45022,2.0377,1.363,-4.5409
8193.5,-0.019936,2.0319,-7.0717,16.945,0.56987,-1.1112,-0.14975,-3.6965
8194.5,-0.0076029,2.1398,-7.055,16.966,0.37087,0.13303,-0.59174,-2.7128
8195.5,0.0050703,2.2059,-7.0377,16.932,0.48579,-3.7004,1.9127,-4.8552
8196.5,0.017895,2.2731,-7.0197,16.931,0.59314,-0.13808,0.52595,-4.9556
8197.4,0.030118,2.2425,-7.0017,16.959,0.4441,-3.8076,-0.63345,-5.8308
8198.5,0.046697,2.5819,-6.9824,16.945,0.5962,-3.2423,2.222,-3.6966
8199.4,0.06138,2.5775,-6.9617,16.974,0.44247,1.2135,-0.46925,-5.0648
8200.3,0.07596,2.5538,-6.9412,16.96,0.39742,4.6068,0.86238,-5.9022
8201,0.085572,2.1619,-6.9223,16.934,0.54172,-3.0007,0.11149,-4.5466
8202,0.099434,2.3611,-6.9043,16.948,0.53253,-0.67952,-0.21601,-5.9584
8203,0.11329,2.4381,-6.8851,16.959,0.56646,-4.2248,-0.63053,-3.5612
8204.1,0.13119,2.7914,-6.8641,16.979,0.43349,4.0778,-0.11238,-5.1096
8204.8,0.14409,2.5288,-6.8429,16.963,0.46423,4.478,1.813,-6.2441
8205.5,0.15184,2.0405,-6.8246,16.955,0.39645,-3.1317,1.5012,-5.0985
8206.4,0.16248,2.0987,-6.808,16.928,0.39949,-1.9622,0.74456,-6.5204
8207.3,0.17358,2.1583,-6.791,16.903,0.39119,-0.058004,1.5733,-4.5382
8208,0.18233,1.997,-6.7744,16.876,0.4809,-3.9452,0.24596,-3.2805
8209,0.19485,2.2345,-6.7574,16.873,0.37294,-1.8751,0.065822,-3.7934
8209.9,0.20767,2.3495,-6.7391,16.841,0.41894,0.97359,1.5981,-4.919
8210.7,0.2168,2.1124,-6.7213,16.822,0.40951,-4.6516,0.7848,-3.4519
8211.6,0.22983,2.3378,-6.7035,16.8,0.3738,-4.9204,-0.42205,-5.3122
8212.6,0.24645,2.7089,-6.6833,16.769,0.55524,-0.24568,1.8472,-4.3388
8213.4,0.25882,2.5216,-6.6623,16.788,0.59611,4.536,2.0367,-5.9593
8213.9,0.26537,1.994,-6.6443,16.817,0.5229,0.497,0.80928,-6.3706
8214.7,0.27282,1.8703,-6.6288,16.827,0.59175,1.3632,0.16323,-4.0948
8215.5,0.27942,1.7504,-6.6143,16.855,0.41592,2.5229,1.1737,-4.5467
8216.2,0.28266,1.4475,-6.6016,16.835,0.45819,1.2861,0.53392,-5.5854
8216.9,0.28543,1.2982,-6.5906,16.826,0.39255,0.2955,1.3488,-3.8454
8217.6,0.28669,1.1277,-6.5809,16.8,0.59498,-1.328,2.2785,-6.6633
8218.4,0.28667,0.97657,-6.5724,16.829,0.39004,4.0463,2.2286,-4.9578
8218.9,0.28104,0.46413,-6.5667,16.802,0.58574,2.5327,-0.14201,-4.807
8219.7,0.27599,0.30393,-6.5636,16.829,0.48121,-0.30053,0.63724,-6.2962
8220.4,0.271,0.2585,-6.5614,16.827,0.57621,3.5567,1.9265,-3.3838
8221,0.26066,-0.1878,-6.5611,16.851,0.46233,0.72361,2.3479,-5.8011
8221.7,0.24867,-0.47825,-6.5638,16.844,0.36956,2.1471,0.19308,-3.1502
8222.5,0.23628,-0.64329,-6.5682,16.811,0.37197,2.9809,-0.41027,-4.6327
8223.2,0.22283,-0.79674,-6.574,16.779,0.60954,1.0144,1.1785,-4.6521
8223.9,0.20769,-0.98076,-6.5811,16.812,0.55563,-2.3158,-0.52653,-3.5469
8224.9,0.19635,-0.76157,-6.5881,16.831,0.4711,-2.8012,0.81608,-2.805
8225.8,0.18535,-0.65098,-6.5937,16.826,0.41758,1.3148,0.14654,-2.7494
8226.5,0.17279,-0.74856,-6.5993,16.806,0.49008,4.0347,1.2471,-2.8919
8227.2,0.15574,-1.143,-6.6069,16.807,0.60484,4.0819,0.88535,-5.615
8227.8,0.13617,-1.4937,-6.6174,16.839,0.57153,-2.3448,0.58844,-5.9067
8228.7,0.11976,-1.3744,-6.6289,16.862,0.52016,4.3032,0.96598,-6.0453
8229.4,0.098321,-1.7429,-6.6414,16.87,0.43497,-2.6649,2.2951,-6.5285
8230.2,0.078095,-1.7738,-6.6555,16.855,0.51533,4.121,0.84226,-3.3832
8230.9,0.054115,-2.1167,-6.671,16.862,0.57004,-1.6501,2.206,-3.5504
8231.7,0.030518,-2.207,-6.6883,16.884,0.38939,-0.51589,1.5951,-6.5636
8232.5,0.0062792,-2.3013,-6.7064,16.856,0.48553,-1.9563,-0.58036,-3.7183
8233.5,-0.014314,-2.0743,-6.7239,16.855,0.49793,4.4481,2.1999,-5.9111
8234.2,-0.0422,-2.5651,-6.7424,16.858,0.59848,-3.4526,-0.018521,-5.4276
8235.2,-0.064073,-2.2858,-6.7618,16.887,0.55602,1.5684,-0.20888,-3.5111
8236,-0.087536,-2.3295,-6.7803,16.905,0.51444,0.86075,-0.26608,-6.3306
8237,-0.11051,-2.3109,-6.7989,16.912,0.53268,-1.2957,1.0377,-3.757
8237.9,-0.13321,-2.2855,-6.8172,16.923,0.5025,4.8473,0.17024,-2.9253
8238.6,-0.15948,-2.5849,-6.8367,16.926,0.39307,1.1421,1.5374,-5.3278
8239.4,-0.18673,-2.7672,-6.8581,16.899,0.44425,-4.9501,1.8095,-4.8522
8240.5,-0.21052,-2.5631,-6.8795,16.886,0.56837,-4.9519,1.7366,-5.2296
8241.5,-0.23245,-2.3489,-6.8991,16.908,0.40307,-4.703,-0.31033,-4.5953
8242.6,-0.24992,-1.9383,-6.9163,16.884,0.58278,0.26879,1.5893,-2.8785
8243.5,-0.27084,-2.0658,-6.9323,16.909,0.52474,4.4598,1.0151,-2.7586
8244.2,-0.29532,-2.4146,-6.9502,16.918,0.4899,-1.877,-0.52744,-6.5288
8245.3,-0.31493,-2.1618,-6.9685,16.918,0.50692,0.053342,1.4703,-2.8847
8246.2,-0.33683,-2.2548,-6.9862,16.922,0.60323,3.7559,1.2649,-3.5931
8247,-0.36212,-2.5728,-7.0055,16.953,0.40107,-3.9497,1.1008,-3.3938
8248.1,-0.38307,-2.3487,-7.0252,16.928,0.38837,-3.0209,0.4059,-6.6128
8249.2,-0.40193,-2.1072,-7.043,16.899,0.60766,0.20569,1.5059,-4.0713
8250.1,-0.423,-2.2033,-7.0602,16.931,0.48596,-4.1976,0.87289,-5.8368
8251.2,-0.44012,-1.9291,-7.0768,16.93,0.48269,3.1595,0.38441,-5.1864
8252.1,-0.46044,-2.1027,-7.0929,16.927,0.48245,-4.7151,1.6274,-4.3333
8253.2,-0.47714,-1.872,-7.1088,16.925,0.56049,-1.8778,1.5673,-4.0391
8254.2,-0.49421,-1.827,-7.1236,16.944,0.54511,1.1839,1.0977,-4.3241
8255.1,-0.51271,-1.9382,-7.1387,16.958,0.45163,4.9377,1.8853,-6.363
8255.9,-0.53619,-2.3788,-7.1559,16.947,0.47724,2.5209,0.76826,-3.2999
8256.8,-0.55941,-2.5415,-7.1756,16.943,0.38498,1.2704,1.5279,-3.4265
8257.7,-0.58376,-2.6954,-7.1966,16.914,0.41188,2.1852,-0.62202,-5.7097
8258.8,-0.60692,-2.6791,-7.2181,16.892,0.5788,2.5272,1.0319,-4.2804
8259.7,-0.6324,-2.8592,-7.2402,16.916,0.51051,-4.2266,1.8333,-3.7876
8260.8,-0.6546,-2.6636,-7.2623,16.921,0.61414,-2.8775,0.75212,-5.2165
8262,-0.67474,-2.4421,-7.2827,16.955,0.36708,2.2162,-0.083151,-5.5497
8263,-0.69609,-2.4765,-7.3024,16.921,0.59514,1.9671,-0.51349,-5.9195
8264.1,-0.71675,-2.446,-7.3221,16.949,0.3895,-1.0346,1.4566,-5.9705
8265.1,-0.73729,-2.4159,-7.3415,16.921,0.42086,3.7528,0.87319,-5.6716
8266.1,-0.76063,-2.6475,-7.3618,16.901,0.46335,3.5497,-0.4845,-4.6853
8267.1,-0.78358,-2.7225,-7.3833,16.894,0.48111,-4.7961,1.8071,-3.2871
8268.3,-0.80319,-2.472,-7.4041,16.891,0.49472,3.5528,1.7911,-3.3059
8269.2,-0.82765,-2.784,-7.4251,16.892,0.46984,0.66801,2.3077,-3.1734
8270.2,-0.85271,-2.951,-7.448,16.887,0.41019,-2.1712,2.2289,-6.1187
8271.3,-0.87643,-2.9083,-7.4715,16.865,0.41341,-0.17606,1.6555,-4.9247
8272.4,-0.90053,-2.9411,-7.4949,16.844,0.42038,-0.61108,1.3451,-6.5934
8273.5,-0.92393,-2.906,-7.5183,16.825,0.60792,3.2106,-0.072907,-4.5529
8274.6,-0.94811,-2.9836,-7.5418,16.858,0.53117,2.209,-0.35775,-3.1121
8275.7,-0.97152,-2.9641,-7.5656,16.869,0.49614,1.6573,0.20205,-5.367
8276.9,-0.99493,-2.9586,-7.5893,16.871,0.42145,0.79766,0.5475,-4.1402
8278,-1.0179,-2.9312,-7.6129,16.852,0.49706,-2.902,0.4726,-5.8342
8279.3,-1.0373,-2.6399,-7.6351,16.854,0.52476,2.8656,1.8677,-3.6094
8280.3,-1.0611,-2.8884,-7.6573,16.864,0.51499,-3.1299,0.51559,-5.6369
8281.6,-1.0797,-2.5825,-7.6791,16.87,0.48065,3.7288,0.81846,-4.8473
8282.7,-1.102,-2.7734,-7.7006,16.868,0.46376,3.4515,-0.2748,-6.4587
8283.8,-1.1239,-2.825,-7.723,16.861,0.56639,-4.627,-0.2612,-2.8922
8285.2,-1.1393,-2.3364,-7.7436,16.882,0.60175,-4.7951,1.2886,-6.1573
8286.6,-1.1528,-1.992,-7.7609,16.912,0.6009,-1.1762,2.2504,-3.0529
8287.7,-1.1679,-1.9994,-7.7769,16.942,0.49381,-3.601,0.7482,-4.6787
8289.1,-1.1788,-1.6811,-7.7916,16.943,0.41189,1.3271,1.8472,-5.2356
8290.2,-1.1928,-1.8101,-7.8056,16.921,0.57561,4.5673,-0.25533,-4.9902
8291.3,-1.2074,-1.9375,-7.8206,16.944,0.48401,-3.5523,-0.24879,-4.9327
8292.7,-1.2162,-1.5143,-7.8344,16.942,0.49759,4.4323,0.18504,-2.8889
8293.8,-1.2289,-1.6818,-7.8472,16.943,0.50492,2.0667,0.59518,-5.39
8295,-1.2415,-1.7249,-7.8608,16.947,0.52242,-1.1698,0.56677,-5.7816
8296.3,-1.2515,-1.5437,-7.8739,16.955,0.60414,0.066559,0.44166,-4.6689
8297.6,-1.2609,-1.4352,-7.8858,16.986,0.58056,-4.6367,2.3526,-3.364
8298.9,-1.2681,-1.2101,-7.8964,17.01,0.50909,4.098,1.1746,-6.4619
8300,-1.2792,-1.447,-7.907,17.014,0.42123,-1.9686,0.9167,-5.9389
8301.3,-1.2866,-1.2454,-7.9178,16.994,0.57287,1.7622,-0.085883,-6.1784
8302.5,-1.2941,-1.1913,-7.9275,17.016,0.57859,2.1515,0.080362,-3.9458
8303.7,-1.3017,-1.185,-7.937,17.039,0.53994,2.3413,-0.19708,-4.7166
8305,-1.309,-1.1603,-7.9464,17.051,0.54712,1.6707,1.3899,-5.0745
8306.1,-1.3177,-1.2544,-7.9561,17.065,0.58212,3.9532,1.5676,-4.7469
8307.2,-1.3292,-1.5208,-7.9672,17.089,0.48931,1.3661,-0.33385,-5.0609
8308.5,-1.3379,-1.4109,-7.9789,17.087,0.37767,1.6606,1.4903,-6.3642
8309.7,-1.3485,-1.508,-7.9906,17.055,0.52008,3.0041,1.2535,-6.5648
8310.9,-1.3606,-1.6695,-8.0033,17.061,0.47156,0.31666,-0.034377,-6.0637
8312.2,-1.3698,-1.5138,-8.016,17.055,0.40921,3.6735,0.014593,-5.5012
8313.4,-1.3806,-1.5914,-8.0284,17.031,0.48227,-0.21525,2.2821,-6.2696
8314.6,-1.3919,-1.6393,-8.0414,17.028,0.44388,-2.9285,1.8019,-5.371
8316,-1.4005,-1.454,-8.0537,17.014,0.61172,0.8773,0.72557,-5.4697
8317.2,-1.4093,-1.4138,-8.0652,17.046,0.47636,1.5216,1.919,-5.0843
8318.4,-1.4199,-1.5417,-8.077,17.041,0.43072,-4.8489,0.17802,-6.4335
8319.9,-1.4237,-1.0525,-8.0874,17.023,0.55416,-4.9128,-0.26092,-2.84
8321.4,-1.423,-0.52256,-8.0937,17.04,0.45174,-2.3357,0.015216,-6.4764
8322.9,-1.4207,-0.19062,-8.0965,17.028,0.45774,-3.2703,1.9123,-3.1527
8324.2,-1.4176,-0.0019937,-8.0973,17.018,0.43986,-0.60956,-0.025329,-5.8465
8325.6,-1.4126,0.21319,-8.0965,17.003,0.51103,2.5016,1.9903,-4.6066
8326.7,-1.4113,0.0035631,-8.0956,17.008,0.55471,0.80851,0.76177,-5.823
8328,-1.4086,0.039999,-8.0954,17.024,0.41415,-1.7036,1.5671,-5.9227
8329.3,-1.4046,0.16219,-8.0946,17.002,0.55594,-4.7694,0.09393,-3.9436
8330.8,-1.3951,0.6404,-8.0914,17.019,0.45628,1.1222,2.1244,-2.9196
8332,-1.3897,0.50293,-8.0868,17.009,0.36474,4.4113,1.7816,-3.2118
8333.1,-1.3876,0.17935,-8.0841,16.973,0.60451,0.098517,-0.50344,-2.6997
8334.4,-1.3813,0.38611,-8.0818,17.004,0.59532,-2.4515,0.43984,-6.2751
8335.8,-1.3726,0.67294,-8.0776,17.032,0.5601,-2.5712,2.3567,-5.1814
8337.1,-1.3643,0.76349,-8.0719,17.05,0.57831,-0.37786,2.0278,-3.5334
8338.3,-1.3567,0.73524,-8.0659,17.073,0.42931,-4.7647,0.66527,-5.2166
8339.8,-1.3438,1.1488,-8.0583,17.054,0.43432,-3.8524,-0.54409,-3.111
8341.2,-1.3268,1.6193,-8.0473,17.038,0.52523,4.1945,-0.47488,-6.4838
8342.4,-1.3131,1.5413,-8.0346,17.046,0.42107,-3.6701,0.87718,-4.6815
8343.8,-1.2954,1.8496,-8.021,17.026,0.41596,-1.9607,0.17073,-4.0278
8345.2,-1.2758,2.1115,-8.0052,17.004,0.48208,-2.8327,1.1626,-4.4087
8346.5,-1.2549,2.3265,-7.9874,17.001,0.49408,0.23022,-0.602,-3.8236
8347.8,-1.2326,2.514,-7.9681,17.001,0.4052,4.7003,-0.63291,-4.4242
8348.9,-1.2127,2.4006,-7.9484,16.977,0.58075,-0.82999,0.69242,-6.5684
8350.2,-1.191,2.526,-7.9287,17.001,0.39442,1.3435,0.21091,-5.9909
8351.4,-1.1696,2.5507,-7.9084,16.973,0.41615,0.28222,2.1226,-4.1315
8352.5,-1.15,2.4416,-7.8884,16.952,0.37442,-1.8423,-0.34486,-3.4499
8353.9,-1.1261,2.7308,-7.8677,16.92,0.50979,3.0711,-0.43638,-5.8066
8355,-1.1041,2.6983,-7.846,16.925,0.43353,0.51033,-0.25382,-5.3129
8356.2,-1.0806,2.8169,-7.824,16.909,0.48759,4.7998,0.54581,-4.6629
8357.3,-1.0611,2.5576,-7.8025,16.908,0.59117,0.50959,0.32291,-5.1328
8358.5,-1.0398,2.6121,-7.7818,16.936,0.42125,-3.1183,-0.57362,-4.4838
8359.8,-1.0139,3.0018,-7.7593,16.916,0.39688,-2.309,0.59068,-6.3612
8361,-0.98746,3.2149,-7.7345,16.89,0.51301,4.9922,-0.58689,-3.4293
8362.1,-0.96397,3.047,-7.7094,16.896,0.54244,3.1761,1.1919,-3.4667
8363.1,-0.94292,2.815,-7.686,16.911,0.50229,-1.7074,-0.62056,-2.888
8364.4,-0.91724,3.1002,-7.6623,16.914,0.61459,-0.24616,1.5422,-3.1262
8365.5,-0.89371,3.0576,-7.6377,16.948,0.52965,-2.703,2.3142,-5.5795
8366.6,-0.8697,3.1036,-7.613,16.958,0.49678,-1.0055,0.34074,-5.9716
8367.7,-0.84416,3.2388,-7.5876,16.959,0.54219,-1.1483,0.91383,-6.6428
8368.9,-0.8184,3.3222,-7.5614,16.973,0.46745,4.85,0.58014,-3.4357
8369.8,-0.79671,3.0248,-7.536,16.966,0.59616,1.0088,1.002,-5.0271
8370.8,-0.77488,2.9458,-7.5121,16.994,0.56358,3.0556,1.3117,-4.211
8371.8,-0.75595,2.6925,-7.4896,17.013,0.58199,3.0544,-0.25469,-2.846
8372.8,-0.73697,2.5991,-7.4684,17.037,0.52697,-0.14152,0.95917,-5.0772
8373.9,-0.71786,2.5984,-7.4476,17.046,0.37041,-0.45281,2.2481,-2.7774
8374.8,-0.70042,2.4777,-7.4273,17.012,0.41634,3.5808,0.017465,-5.8914
8375.8,-0.68431,2.322,-7.4081,16.991,0.40662,-2.9859,1.0502,-4.5032
8376.9,-0.66548,2.499,-7.3888,16.967,0.58371,1.2201,1.9604,-2.9548
8377.9,-0.65017,2.2907,-7.3697,16.992,0.43425,4.3951,0.72649,-3.0245
8378.8,-0.63753,1.9957,-7.3525,16.975,0.54448,1.2722,-0.4473,-2.7471
8379.8,-0.62305,2.034,-7.3364,16.99,0.4764,0.75682,1.5207,-3.0276
8380.8,-0.61068,1.9008,-7.3207,16.985,0.53458,-2.5453,0.87252,-4.6095
8381.8,-0.59578,2.0613,-7.3048,16.996,0.61196,-2.7643,0.89183,-5.9406
8382.9,-0.57956,2.2352,-7.2876,17.029,0.40802,-1.9366,1.6775,-5.0783
8383.9,-0.56386,2.267,-7.2696,17.005,0.58446,-4.5006,1.8226,-5.5406
8385,-0.54609,2.4563,-7.2507,17.03,0.45917,1.1525,1.5658,-4.5696
8385.9,-0.5313,2.2853,-7.2317,17.02,0.53088,-4.3784,0.49358,-4.4878
8387.1,-0.51185,2.5994,-7.2122,17.03,0.54877,-3.3713,2.1075,-6.6194
8388.1,-0.49315,2.6782,-7.1911,17.045,0.53234,4.2981,-0.060972,-3.8061
8388.9,-0.47734,2.4561,-7.1706,17.055,0.60856,-0.50249,0.24242,-4.8046
8389.9,-0.4598,2.5287,-7.1506,17.086,0.42354,4.5542,-0.60389,-4.9827
8390.8,-0.44484,2.3457,-7.1311,17.066,0.46264,0.42955,-0.23162,-3.3724
8391.8,-0.42851,2.3989,-7.1121,17.057,0.52951,-2.0748,1.339,-4.3673
8392.8,-0.41195,2.4579,-7.0927,17.067,0.55432,-4.6017,-0.31921,-3.8545
8393.9,-0.39063,2.8579,-7.0714,17.083,0.44593,-3.8306,0.7406,-5.0424
8395,-0.36843,3.0937,-7.0476,17.069,0.49595,1.0504,-0.014253,-4.9355
8395.9,-0.34754,3.0745,-7.023,17.069,0.59074,4.1646,0.11128,-3.2218
8396.7,-0.32973,2.8259,-6.9994,17.095,0.52146,3.477,2.2163,-5.4883
8397.4,-0.31633,2.4083,-6.9784,17.102,0.46523,-1.6162,-0.1808,-3.1953
8398.4,-0.29873,2.5811,-6.9585,17.093,0.4987,3.2637,1.0259,-3.8262
8399.2,-0.28563,2.2966,-6.939,17.094,0.48979,-3.7872,-0.32442,-4.1582
8400.3,-0.26709,2.6307,-6.9192,17.092,0.59078,-3.6735,0.57995,-4.3078
8401.3,-0.24741,2.8598,-6.8973,17.118,0.56685,2.1949,0.84187,-6.5152
8402.1,-0.23132,2.666,-6.8752,17.137,0.38598,2.4905,1.4775,-3.5972
8402.8,-0.21799,2.3791,-6.855,17.106,0.47544,-3.9898,1.141,-3.5312
8403.8,-0.20113,2.5656,-6.8352,17.1,0.48454,1.0548,0.64305,-4.4284
8404.6,-0.18644,2.4621,-6.8151,17.097,0.39429,-0.82268,-0.22227,-6.2163
8405.5,-0.16987,2.5786,-6.7949,17.069,0.58541,4.8413,-0.63034,-4.7338
8406.3,-0.15667,2.3491,-6.7752,17.094,0.46175,3.9608,2.1632,-3.8781
8406.9,-0.14852,1.8857,-6.7583,17.084,0.36953,0.76777,1.662,-5.1964
8407.6,-0.14069,1.6947,-6.744,17.049,0.50902,0.57461,0.63734,-2.6808
8408.5,-0.13283,1.6184,-6.7307,17.053,0.36591,-3.8399,0.073128,-6.5429
8409.4,-0.12115,1.9074,-6.7166,17.018,0.4051,2.7636,0.39063,-3.4652
8410.2,-0.11324,1.7074,-6.7022,16.993,0.42071,3.6334,-0.068116,-2.7145
8410.9,-0.10704,1.4951,-6.6893,16.973,0.49315,2.0692,0.78821,-3.8376
8411.7,-0.10243,1.3019,-6.6782,16.973,0.37664,-3.0094,2.033,-5.1479
8412.5,-0.096861,1.3256,-6.6676,16.941,0.60103,0.41775,0.28525,-3.0038
8413.3,-0.091576,1.2947,-6.6572,16.971,0.52774,-1.8621,1.5712,-6.4777
8414.1,-0.086451,1.2907,-6.6468,16.981,0.37103,-1.4923,0.37346,-4.3735
8415,-0.080037,1.3817,-6.6361,16.947,0.56347,3.8293,0.78566,-4.4718
8415.7,-0.077967,1.0688,-6.6263,16.967,0.54408,2.4674,2.0904,-4.567
8416.3,-0.079047,0.71342,-6.6192,16.981,0.37367,4.9911,1.8952,-3.3381
8416.9,-0.084749,0.20672,-6.6155,16.948,0.53166,-0.015277,0.94992,-4.0246
8417.7,-0.088898,0.14166,-6.6141,16.959,0.50941,-0.80225,-0.086922,-3.5656
8418.5,-0.091431,0.23774,-6.6126,16.964,0.37799,-2.0321,1.3803,-5.8807
8419.4,-0.094205,0.26866,-6.6106,16.932,0.47056,2.0535,1.759,-3.6849
8420,-0.10066,-0.020815,-6.6096,16.926,0.53104,-3.5084,1.5096,-4.2167
8420.9,-0.10435,0.095131,-6.6093,16.937,0.60204,-2.9436,2.0005,-6.6627
8421.7,-0.10826,0.12661,-6.6084,16.967,0.49241,-4.6566,0.13115,-5.1455
8422.7,-0.10787,0.46607,-6.606,16.967,0.43718,-2.727,0.68246,-4.65
8423.6,-0.1072,0.61487,-6.6017,16.952,0.50178,3.1941,1.3305,-5.4612
8424.3,-0.1112,0.29638,-6.5981,16.955,0.36925,-2.2307,-0.49336,-6.1003
8425.2,-0.11061,0.53837,-6.5947,16.921,0.41895,-4.3723,1.1769,-4.7627
8426.1,-0.10866,0.74711,-6.5896,16.901,0.5829,-2.3754,1.3575,-3.5311
8426.9,-0.10701,0.79818,-6.5834,16.926,0.59211,4.4184,-0.033871,-4.6507
8427.6,-0.1087,0.53664,-6.5781,16.954,0.46217,-0.051835,0.97329,-5.067
8428.4,-0.11011,0.47474,-6.574,16.945,0.56768,3.4654,1.3485,-3.1685
8429,-0.11545,0.13215,-6.5716,16.966,0.45772,-1.5046,0.71404,-4.4153
8429.9,-0.11842,0.19672,-6.5703,16.957,0.50157,-0.73679,0.60766,-6.4005
8430.7,-0.12134,0.22459,-6.5686,16.959,0.36667,-3.1544,1.9027,-3.8192
8431.5,-0.12382,0.27574,-6.5666,16.924,0.5264,-0.18146,2.2357,-3.9185
8432.2,-0.12883,0.091216,-6.5651,16.934,0.47193,0.34576,1.4978,-5.467
8433,-0.13466,-0.047433,-6.565,16.929,0.6096,3.3505,-0.25913,-3.9072
8433.7,-0.14161,-0.20819,-6.566,16.961,0.46318,-1.0077,0.10429,-4.3835
8434.5,-0.14664,-0.10955,-6.5672,16.953,0.51312,-2.9164,0.99099,-5.2759
8435.4,-0.1505,0.027684,-6.5676,16.959,0.51842,-4.2934,0.68361,-3.0076
8436.3,-0.15169,0.28518,-6.5663,16.966,0.41252,4.8054,-0.11801,-5.287
8437,-0.15732,0.014369,-6.5651,16.944,0.42194,-3.7796,2.0498,-2.8011
8437.9,-0.1609,0.094917,-6.5647,16.924,0.42979,-0.95189,1.1373,-4.7866
8438.7,-0.16491,0.083455,-6.564,16.907,0.47484,-1.8288,-0.29461,-6.5047
8439.6,-0.16626,0.28474,-6.5625,16.903,0.39431,-0.55444,-0.40149,-6.1138
8440.4,-0.16693,0.40937,-6.5597,16.876,0.61083,0.95862,1.6839,-6.1423
8441.1,-0.17078,0.21366,-6.5572,16.91,0.53459,4.725,0.023288,-4.7548
8441.8,-0.17698,-0.065318,-6.5566,16.921,0.46928,-3.3877,1.5692,-3.0514
8442.7,-0.18072,0.041694,-6.5567,16.915,0.49811,-1.6647,2.0757,-3.2846
8443.4,-0.18573,-0.020322,-6.5567,16.917,0.56353,3.3142,0.62707,-4.8622
8444.1,-0.19333,-0.26404,-6.5578,16.937,0.42414,0.097267,0.2706,-5.709
8444.9,-0.19962,-0.24928,-6.5598,16.918,0.4482,3.9275,0.55088,-6.0703
8445.6,-0.20933,-0.5216,-6.5629,16.907,0.50394,3.1866,0.7514,-5.4353
8446.3,-0.22078,-0.76383,-6.5681,16.91,0.51344,2.6051,0.93395,-2.9225
8447,-0.23383,-0.98878,-6.5751,16.916,0.41359,0.27466,2.1336,-3.5173
8447.7,-0.24828,-1.1776,-6.5838,16.895,0.47855,3.6645,1.1383,-3.4318
8448.4,-0.26556,-1.4899,-6.5944,16.892,0.37121,1.5788,0.24487,-4.6129
8449.2,-0.2822,-1.5622,-6.6066,16.859,0.45608,4.8005,1.9584,-5.7161
8449.8,-0.30437,-2.027,-6.621,16.85,0.47032,2.3498,1.4521,-6.0443
8450.5,-0.32728,-2.2681,-6.6382,16.844,0.59818,-2.8129,0.63406,-5.135
8451.5,-0.3465,-2.0731,-6.6555,16.874,0.4941,2.9168,0.96951,-3.2164
8452.2,-0.3693,-2.3037,-6.673,16.875,0.58571,-2.8409,1.1088,-6.3426
8453.1,-0.38915,-2.1495,-6.6909,16.902,0.43128,-3.3281,0.82098,-6.1581
8454.1,-0.40685,-1.9313,-6.7072,16.885,0.51666,0.10019,1.8635,-6.0454
8454.9,-0.42703,-2.0532,-6.7231,16.893,0.55805,-3.268,0.21349,-5.8142
8455.9,-0.44293,-1.7731,-6.7384,16.911,0.57337,0.75027,-0.58259,-6.4498
8456.8,-0.45876,-1.6801,-6.7522,16.934,0.47782,2.7025,1.2948,-4.5597
8457.5,-0.47801,-1.9179,-6.7666,16.93,0.48586,0.97295,2.0918,-5.2952
8458.3,-0.49866,-2.1172,-6.7828,16.928,0.60944,-2.1618,0.92045,-3.6831
8459.3,-0.51649,-1.9826,-6.7992,16.96,0.39079,-2.2451,1.8771,-2.9574
8460.2,-0.53442,-1.9425,-6.8149,16.933,0.55031,3.8262,2.1693,-5.076
8460.9,-0.55738,-2.3376,-6.832,16.949,0.47585,3.3296,-0.10942,-5.1201
8461.7,-0.5797,-2.4573,-6.8512,16.944,0.42716,4.1086,1.5198,-6.163
8462.4,-0.60573,-2.7947,-6.8722,16.926,0.4361,-1.9961,1.5232,-3.2849
8463.4,-0.62916,-2.7212,-6.8943,16.911,0.60711,4.5455,2.072,-5.5131
8464.1,-0.65807,-3.141,-6.9177,16.943,0.56202,1.0107,-0.35993,-6.1098
8465.1,-0.68374,-3.0618,-6.9425,16.962,0.37994,3.3499,2.1421,-6.3218
8465.8,-0.71406,-3.3993,-6.9684,16.931,0.58559,-4.0737,0.63923,-6.4393
8466.9,-0.73855,-3.0729,-6.9943,16.957,0.59204,-4.4562,1.9741,-4.69
8468,-0.76184,-2.8625,-7.018,16.984,0.57256,-1.3684,0.50929,-5.5145
8469,-0.78387,-2.7051,-7.0403,17.006,0.41312,2.3027,0.77236,-4.4285
8469.9,-0.80795,-2.8243,-7.0624,16.984,0.3656,-3.4743,1.6312,-3.3469
8471,-0.82918,-2.6415,-7.0843,16.949,0.57779,-2.4959,0.031837,-6.4439
8472.1,-0.84741,-2.3503,-7.1042,16.972,0.55909,2.329,1.8484,-4.1814
