#for_spe,AofA,pit_rate,pitch,throt,com_thr,diff_ele,sym_ele,sym_flap
2319.3,-0.78921,-0.32087,-7.8766,12.678,0.25247,-0.05537,0.67074,-3.9983
2321.2,-0.78873,-0.29341,-7.8791,12.647,0.34135,-0.11056,0.95537,-5.8988
2323,-0.7884,-0.28809,-7.8814,12.64,0.35165,-0.094044,0.95724,-5.8027
2324.8,-0.78804,-0.28433,-7.8837,12.635,0.24948,-0.026228,0.6241,-3.5576
2326.6,-0.78725,-0.25516,-7.8859,12.603,0.25777,-0.090399,0.73083,-4.5499
2328.5,-0.78633,-0.23092,-7.8878,12.573,0.37893,-0.057508,0.97195,-5.6477
2330.3,-0.7856,-0.23195,-7.8897,12.577,0.3874,-0.025408,0.9483,-5.3129
2332.1,-0.78486,-0.23345,-7.8915,12.583,0.42429,-0.022684,1.0316,-5.7477
2333.9,-0.78427,-0.24298,-7.8934,12.599,0.46312,0.027496,1.055,-5.5522
2335.7,-0.78383,-0.25877,-7.8954,12.626,0.39523,0.058741,0.85244,-4.2512
2337.5,-0.78326,-0.25823,-7.8975,12.634,0.53454,0.10571,1.1172,-5.387
2339.3,-0.7831,-0.28617,-7.8997,12.68,0.28662,-0.050016,0.74403,-4.3619
2341.2,-0.78252,-0.26667,-7.9019,12.657,0.29562,-0.10498,0.83993,-5.2361
2343,-0.78187,-0.25178,-7.904,12.638,0.24807,-0.041844,0.64198,-3.7552
2344.8,-0.78089,-0.22374,-7.9059,12.605,0.33167,0.040091,0.72785,-3.6946
2346.7,-0.77989,-0.21054,-7.9076,12.596,0.28208,-0.0058248,0.67327,-3.6934
2348.5,-0.77867,-0.1887,-7.9092,12.573,0.46536,0.062078,1.0133,-5.1034
2350.3,-0.77782,-0.20419,-7.9108,12.6,0.40219,0.071081,0.85207,-4.1699
2352.1,-0.77689,-0.20544,-7.9124,12.61,0.34889,0.052766,0.75126,-3.7402
2354,-0.77581,-0.19592,-7.914,12.605,0.41423,0.064544,0.88937,-4.4145
2355.8,-0.77487,-0.20033,-7.9156,12.618,0.32241,-0.078898,0.86769,-5.2191
2357.6,-0.77382,-0.19117,-7.9172,12.606,0.2196,-0.062881,0.60342,-3.681
2359.4,-0.77236,-0.15888,-7.9186,12.566,0.35453,-0.03568,0.88472,-5.0337
2361.3,-0.77106,-0.15524,-7.9198,12.563,0.48548,0.044933,1.0841,-5.5978
2363.1,-0.77009,-0.17681,-7.9212,12.596,0.50608,0.099034,1.0592,-5.1147
2364.9,-0.76931,-0.20044,-7.9227,12.635,0.28696,-0.084451,0.79162,-4.8417
2366.7,-0.7682,-0.1843,-7.9242,12.613,0.43185,0.068779,0.92517,-4.5816
2368.5,-0.76728,-0.19317,-7.9257,12.631,0.53621,0.10627,1.1204,-5.4007
2370.3,-0.76674,-0.22329,-7.9274,12.677,0.41293,0.028945,0.93466,-4.8893
2372.1,-0.76611,-0.22978,-7.9292,12.69,0.46917,0.066084,1.0169,-5.0969
2374,-0.76569,-0.24696,-7.9311,12.717,0.39035,-0.048521,0.98668,-5.6699
2375.8,-0.76527,-0.25199,-7.9331,12.723,0.32668,0.042873,0.7123,-3.5923
2377.6,-0.76459,-0.23895,-7.9351,12.711,0.28798,-0.011933,0.69549,-3.8534
2379.4,-0.76375,-0.22003,-7.9369,12.689,0.25464,-0.085758,0.71715,-4.4457
2381.3,-0.76273,-0.1973,-7.9386,12.658,0.3106,-0.013685,0.75123,-4.1673
2383.1,-0.76165,-0.18378,-7.9401,12.642,0.24529,-0.088891,0.69935,-4.3692
2385,-0.76033,-0.1595,-7.9415,12.609,0.40856,0.08648,0.84619,-4.0389
2386.8,-0.75919,-0.16334,-7.9428,12.62,0.39958,0.033227,0.89737,-4.6593
2388.6,-0.75811,-0.16771,-7.9441,12.629,0.32312,0.003273,0.75771,-4.0935
2390.4,-0.75685,-0.15675,-7.9454,12.617,0.45095,0.089551,0.942,-4.5395
2392.2,-0.75585,-0.17009,-7.9467,12.64,0.31379,-0.020425,0.7679,-4.3012
2394.1,-0.75462,-0.15836,-7.948,12.626,0.45282,0.096204,0.93737,-4.4715
2395.9,-0.75364,-0.17202,-7.9493,12.649,0.38214,0.072932,0.80228,-3.8876
2397.7,-0.75258,-0.17127,-7.9507,12.654,0.21749,-0.064081,0.60008,-3.6706
2399.6,-0.75112,-0.14072,-7.9519,12.612,0.38358,-0.014086,0.9239,-5.1076
2401.4,-0.74992,-0.1446,-7.9531,12.617,0.50107,0.071798,1.0843,-5.4266
2403.2,-0.74905,-0.17046,-7.9543,12.654,0.40106,0.01932,0.91975,-4.8702
2405,-0.74812,-0.17673,-7.9557,12.663,0.39866,0.022183,0.9102,-4.8
2406.8,-0.74724,-0.18241,-7.9572,12.672,0.36712,0.052749,0.79427,-3.9739
2408.7,-0.74628,-0.17985,-7.9586,12.671,0.47949,0.033656,1.0853,-5.6769
2410.5,-0.74568,-0.2029,-7.9601,12.702,0.42975,0.057726,0.93524,-4.7074
2412.3,-0.74509,-0.2139,-7.9618,12.719,0.49741,0.060095,1.0916,-5.5412
2414.1,-0.74481,-0.23964,-7.9636,12.754,0.45829,0.058281,1.0018,-5.0653
2415.9,-0.7446,-0.25679,-7.9656,12.778,0.33454,0.026241,0.75343,-3.9226
2417.8,-0.74417,-0.2482,-7.9676,12.768,0.39464,-0.010146,0.94464,-5.1949
2419.6,-0.7439,-0.25451,-7.9696,12.774,0.34402,0.019591,0.78485,-4.1359
2421.4,-0.74349,-0.24837,-7.9717,12.767,0.4436,0.090364,0.92356,-4.4341
2423.2,-0.74329,-0.26093,-7.9737,12.787,0.27023,-0.010714,0.65196,-3.6092
2425.1,-0.74273,-0.24,-7.9757,12.759,0.34069,-0.058291,0.8828,-5.1686
2426.9,-0.74228,-0.23682,-7.9776,12.751,0.52172,0.071765,1.1331,-5.6915
2428.7,-0.74228,-0.26751,-7.9796,12.793,0.37477,-0.034781,0.93125,-5.2806
2430.6,-0.74214,-0.27066,-7.9818,12.793,0.32344,-0.050118,0.831,-4.8348
2432.4,-0.74188,-0.26324,-7.9839,12.78,0.41626,0.032912,0.93715,-4.8773
2434.2,-0.74178,-0.27247,-7.9861,12.793,0.33942,-0.08407,0.91484,-5.5084
2436,-0.74163,-0.27011,-7.9882,12.784,0.29892,-0.09827,0.8386,-5.1857
2437.9,-0.74134,-0.25953,-7.9903,12.764,0.45339,0.024623,1.036,-5.4672
2439.7,-0.74135,-0.27734,-7.9925,12.787,0.22972,-0.083225,0.65493,-4.0916
2441.5,-0.74088,-0.2509,-7.9946,12.748,0.27628,-0.034844,0.69902,-4.0199
2443.4,-0.74031,-0.23265,-7.9965,12.722,0.45642,0.068666,0.98327,-4.8979
2445.2,-0.74008,-0.24934,-7.9985,12.746,0.33092,-0.0082234,0.79174,-4.3522
2447,-0.73966,-0.24194,-8.0004,12.735,0.22902,-0.054724,0.61455,-3.6891
2448.9,-0.7389,-0.21437,-8.0023,12.696,0.41963,0.032101,0.94619,-4.9316
2450.7,-0.73846,-0.22487,-8.004,12.71,0.4998,0.059179,1.0985,-5.5845
2452.5,-0.73834,-0.25171,-8.0059,12.746,0.3864,0.0032488,0.90702,-4.9044
2454.4,-0.73812,-0.25611,-8.0079,12.751,0.34764,-0.0082595,0.83123,-4.5669
2456.2,-0.73782,-0.25252,-8.01,12.744,0.52703,0.099831,1.1075,-5.372
2458,-0.73797,-0.28343,-8.0121,12.788,0.27798,-0.071831,0.75328,-4.5524
2459.9,-0.73773,-0.26733,-8.0143,12.762,0.34644,0.031464,0.77441,-4.0029
2461.7,-0.73748,-0.26166,-8.0164,12.755,0.32888,-0.10094,0.91291,-5.6064
2463.5,-0.73727,-0.25818,-8.0185,12.744,0.47208,0.077855,1.0077,-4.9716
2465.4,-0.73732,-0.27804,-8.0207,12.772,0.48404,0.029312,1.1019,-5.7951
2467.2,-0.73761,-0.30263,-8.023,12.803,0.43189,0.015226,0.99803,-5.3216
2469,-0.73794,-0.31627,-8.0255,12.819,0.40563,0.030171,0.91579,-4.779
2470.8,-0.73827,-0.32338,-8.028,12.828,0.5084,0.10323,1.0589,-5.0864
2472.7,-0.73892,-0.34965,-8.0307,12.866,0.29553,-0.0059688,0.7052,-3.8678
2474.5,-0.73919,-0.334,-8.0335,12.844,0.23189,-0.061129,0.63004,-3.8143
2476.4,-0.73919,-0.30693,-8.036,12.806,0.39535,-0.046287,0.99543,-5.7031
2478.2,-0.73949,-0.31515,-8.0385,12.812,0.42574,0.046551,0.94095,-4.8102
2480,-0.73986,-0.32576,-8.0411,12.827,0.3103,0.021474,0.70274,-3.6779
2481.9,-0.73996,-0.3121,-8.0436,12.81,0.232,-0.05313,0.61942,-3.7052
2483.7,-0.73978,-0.2847,-8.046,12.771,0.3199,-0.0097642,0.76782,-4.2322
2485.6,-0.73962,-0.27475,-8.0482,12.757,0.35778,-0.026354,0.87971,-4.9465
2487.4,-0.73953,-0.27391,-8.0504,12.754,0.30026,-0.10547,0.85154,-5.3023
2489.3,-0.73933,-0.26404,-8.0526,12.734,0.39225,0.0041948,0.91952,-4.9663
2491.1,-0.73924,-0.26944,-8.0547,12.741,0.43579,0.013825,1.0091,-5.391
2492.9,-0.73933,-0.28394,-8.0569,12.759,0.42368,0.029491,0.95929,-5.0195
2494.8,-0.73947,-0.295,-8.0593,12.773,0.50638,0.10171,1.0562,-5.0815
2496.6,-0.7399,-0.32086,-8.0617,12.81,0.32849,-0.07597,0.87805,-5.2565
2498.5,-0.74013,-0.31558,-8.0643,12.798,0.31666,-0.015171,0.76754,-4.2655
2500.3,-0.74022,-0.30496,-8.0667,12.783,0.48418,0.10071,1.0052,-4.811
2502.1,-0.74065,-0.32586,-8.0693,12.814,0.31036,-0.0016182,0.73426,-3.9976
2504,-0.74079,-0.31314,-8.0718,12.797,0.45425,0.024277,1.0385,-5.4831
2505.8,-0.74126,-0.33084,-8.0744,12.82,0.42306,0.011426,0.98237,-5.261
2507.7,-0.74179,-0.34214,-8.0771,12.834,0.27273,-0.041192,0.69928,-4.0621
2509.5,-0.74196,-0.32276,-8.0798,12.806,0.23306,-0.054216,0.6234,-3.7338
2511.4,-0.74187,-0.29534,-8.0822,12.768,0.46744,0.066863,1.0117,-5.0639
2513.2,-0.7422,-0.31396,-8.0847,12.795,0.46691,0.02748,1.064,-5.601
2515.1,-0.74272,-0.33412,-8.0873,12.821,0.4275,0.063853,0.9216,-4.5939
2516.9,-0.74323,-0.34385,-8.09,12.836,0.34773,-0.0038334,0.82542,-4.5069
2518.7,-0.74362,-0.33905,-8.0927,12.829,0.20848,-0.077196,0.59664,-3.7363
2520.6,-0.74359,-0.30702,-8.0953,12.784,0.41167,0.06784,0.87884,-4.3361
2522.5,-0.74383,-0.31312,-8.0978,12.795,0.30984,-0.021744,0.76038,-4.2689
2524.3,-0.74387,-0.30089,-8.1002,12.778,0.37085,-0.024582,0.90814,-5.0895
2526.2,-0.74402,-0.30222,-8.1026,12.778,0.35426,0.052906,0.76373,-3.807
2528,-0.74405,-0.29638,-8.105,12.774,0.37749,-0.072189,0.9885,-5.832
2529.9,-0.74423,-0.3013,-8.1074,12.775,0.32395,-0.017635,0.78808,-4.3929
2531.7,-0.74423,-0.29198,-8.1098,12.762,0.36241,0.073106,0.7555,-3.6324
2533.6,-0.74418,-0.28702,-8.1121,12.76,0.48117,0.06187,1.0509,-5.3087
2535.4,-0.7445,-0.30864,-8.1145,12.791,0.21115,-0.074627,0.59945,-3.735
2537.3,-0.74424,-0.27709,-8.1168,12.747,0.38158,-0.013737,0.91872,-5.0772
2539.1,-0.74423,-0.28032,-8.1191,12.75,0.33242,0.029359,0.74421,-3.8525
2541,-0.74405,-0.2708,-8.1213,12.739,0.4444,-0.0051068,1.0552,-5.7626
2542.8,-0.74419,-0.28745,-8.1235,12.76,0.22993,-0.04669,0.6058,-3.5898
2544.7,-0.74381,-0.25887,-8.1257,12.721,0.30076,-0.040392,0.76431,-4.4101
2546.6,-0.74343,-0.24569,-8.1277,12.702,0.34684,-0.0016474,0.82034,-4.4652
2548.4,-0.74306,-0.24096,-8.1296,12.696,0.32746,-0.02754,0.80982,-4.5746
2550.3,-0.74262,-0.23321,-8.1315,12.685,0.30984,-0.031737,0.77395,-4.4068
2552.2,-0.74207,-0.22185,-8.1334,12.669,0.23109,-0.081177,0.65538,-4.0808
2554,-0.74123,-0.19557,-8.135,12.631,0.51248,0.090202,1.0862,-5.3186
2555.9,-0.74094,-0.22343,-8.1367,12.671,0.21313,-0.070691,0.59876,-3.706
2557.7,-0.74005,-0.19284,-8.1384,12.629,0.43244,0.067699,0.92804,-4.6042
2559.6,-0.7395,-0.20429,-8.14,12.647,0.23461,-0.061671,0.63718,-3.8566
2561.5,-0.73854,-0.17822,-8.1415,12.61,0.52113,0.073386,1.1295,-5.6616
2563.3,-0.73817,-0.20908,-8.143,12.653,0.23254,-0.087719,0.66769,-4.1898
2565.2,-0.73728,-0.18383,-8.1446,12.616,0.33526,0.039965,0.73649,-3.7423
2567,-0.73639,-0.17554,-8.1461,12.607,0.44541,0.016972,1.0276,-5.4707
2568.9,-0.73583,-0.19256,-8.1475,12.629,0.44679,0.067541,0.9621,-4.7901
2570.7,-0.73537,-0.20757,-8.1491,12.651,0.34846,-0.046399,0.88497,-5.1039
2572.6,-0.73482,-0.20615,-8.1508,12.646,0.37218,-0.079318,0.98565,-5.8623
2574.4,-0.73437,-0.21147,-8.1525,12.647,0.41299,0.064642,0.88631,-4.3972
2576.3,-0.73396,-0.21925,-8.1542,12.66,0.36181,-0.021356,0.88244,-4.9292
2578.1,-0.73353,-0.2197,-8.1559,12.658,0.28336,0.0038019,0.66321,-3.577
2580,-0.73283,-0.20185,-8.1576,12.635,0.36472,-0.017269,0.88376,-4.9101
2581.9,-0.73228,-0.20294,-8.1592,12.634,0.33251,-0.085982,0.90113,-5.4462
2583.7,-0.73172,-0.20012,-8.1608,12.625,0.42555,0.085217,0.88798,-4.274
2585.6,-0.73126,-0.21002,-8.1625,12.641,0.4251,0.020883,0.97433,-5.1565
2587.4,-0.73094,-0.22273,-8.1642,12.657,0.52106,0.10571,1.0854,-5.2143
2589.3,-0.73096,-0.25262,-8.1661,12.699,0.32365,-0.10821,0.91044,-5.6397
2591.1,-0.73079,-0.24876,-8.1681,12.687,0.32368,0.0064384,0.75474,-4.057
2593,-0.73047,-0.23975,-8.1701,12.674,0.40406,0.07248,0.85458,-4.1745
2594.9,-0.73028,-0.24544,-8.172,12.684,0.32884,0.028461,0.73698,-3.8189
2596.7,-0.72993,-0.23663,-8.1739,12.673,0.46332,0.02516,1.0587,-5.5871
2598.6,-0.72997,-0.25752,-8.1759,12.699,0.34401,-0.043299,0.87026,-5.0041
2600.4,-0.72984,-0.25524,-8.178,12.693,0.53441,0.10282,1.1208,-5.4253
2602.3,-0.73018,-0.28813,-8.1802,12.738,0.32335,-0.11556,0.91971,-5.7373
2604.1,-0.7303,-0.28442,-8.1824,12.725,0.42471,-0.0048847,1.0084,-5.5074
2606,-0.73062,-0.29793,-8.1848,12.74,0.32313,-0.0080924,0.77317,-4.2506
2607.9,-0.73071,-0.28923,-8.1871,12.728,0.56294,0.10925,1.1794,-5.7019
2609.7,-0.73139,-0.32782,-8.1896,12.781,0.40706,0.032435,0.91607,-4.7659
2611.6,-0.73195,-0.33546,-8.1922,12.79,0.29345,-0.070801,0.78837,-4.7363
2613.4,-0.7323,-0.32277,-8.1949,12.769,0.45819,0.039603,1.0269,-5.3218
2615.3,-0.73297,-0.34122,-8.1975,12.793,0.37395,0.056655,0.80506,-4.0074
2617.2,-0.73349,-0.34028,-8.2003,12.794,0.45118,0.0933,0.93746,-4.4907
2619,-0.73422,-0.35457,-8.203,12.815,0.25461,-0.04867,0.6667,-3.9333
2620.9,-0.73455,-0.33203,-8.2058,12.783,0.47975,0.028665,1.0927,-5.749
2622.8,-0.73537,-0.35542,-8.2085,12.813,0.32342,0.047018,0.69897,-3.4932
2624.6,-0.73583,-0.34352,-8.2113,12.8,0.22395,-0.053559,0.60102,-3.608
2626.5,-0.73598,-0.31436,-8.214,12.759,0.47971,0.025629,1.0967,-5.7905
2628.4,-0.73666,-0.3378,-8.2166,12.789,0.30551,-0.051613,0.79076,-4.6259
2630.2,-0.73702,-0.32637,-8.2192,12.771,0.33503,-0.09279,0.91634,-5.5726
2632.1,-0.73744,-0.32328,-8.2218,12.761,0.2497,-0.063691,0.67553,-4.0778
2634,-0.73751,-0.30014,-8.2243,12.728,0.40862,0.040146,0.90928,-4.6795
2635.9,-0.73782,-0.30724,-8.2267,12.739,0.28192,-0.0041798,0.67066,-3.6687
2637.7,-0.73782,-0.28849,-8.2291,12.714,0.44983,0.05487,0.98647,-5.004
2639.6,-0.73816,-0.30398,-8.2315,12.736,0.44771,0.036249,1.0068,-5.2339
2641.5,-0.73863,-0.31973,-8.234,12.758,0.33876,0.040996,0.74335,-3.773
2643.3,-0.73886,-0.31126,-8.2365,12.749,0.42192,0.088467,0.875,-4.1826
2645.2,-0.73924,-0.31888,-8.239,12.763,0.33115,-0.022179,0.81125,-4.5479
2647.1,-0.73951,-0.31154,-8.2416,12.752,0.27258,-0.014398,0.66252,-3.6902
2649,-0.73951,-0.291,-8.244,12.726,0.35872,-0.0564,0.92278,-5.3735
2650.8,-0.73968,-0.29133,-8.2463,12.723,0.38841,0.026688,0.8799,-4.6064
2652.7,-0.73986,-0.29439,-8.2486,12.728,0.46674,0.0681,1.0084,-5.0379
2654.6,-0.74028,-0.31272,-8.2511,12.754,0.28936,0.0004108,0.68197,-3.7006
2656.5,-0.74034,-0.29509,-8.2535,12.732,0.50268,0.060461,1.1035,-5.6037
2658.3,-0.74089,-0.32159,-8.256,12.769,0.41203,0.054429,0.89793,-4.526
2660.2,-0.74135,-0.32831,-8.2586,12.78,0.43497,0.064747,0.93801,-4.6773
2662.1,-0.74193,-0.33951,-8.2612,12.797,0.37694,-0.01953,0.91565,-5.0978
2663.9,-0.7425,-0.34168,-8.264,12.799,0.26994,-0.073279,0.73628,-4.4694
2665.8,-0.74278,-0.32275,-8.2666,12.771,0.29771,-0.037655,0.75338,-4.3332
2667.7,-0.74297,-0.30835,-8.2691,12.751,0.4707,0.030591,1.0687,-5.6065
2669.6,-0.74354,-0.32884,-8.2717,12.778,0.37663,0.055275,0.81328,-4.0609
2671.5,-0.74394,-0.32744,-8.2743,12.78,0.41565,0.044651,0.91973,-4.7072
2673.3,-0.74446,-0.33503,-8.277,12.792,0.30138,-0.072268,0.80906,-4.8581
2675.2,-0.74478,-0.32276,-8.2796,12.773,0.22163,-0.056176,0.5991,-3.6145
2677.1,-0.74473,-0.2923,-8.2821,12.732,0.35695,0.0065664,0.83304,-4.4814
2679,-0.74483,-0.28881,-8.2844,12.728,0.30073,-0.11116,0.86038,-5.3868
2680.9,-0.74483,-0.27832,-8.2867,12.709,0.34746,-0.027462,0.85689,-4.8297
2682.8,-0.74482,-0.27433,-8.2889,12.704,0.38858,0.03478,0.8693,-4.4969
2684.7,-0.74484,-0.27657,-8.2911,12.709,0.35119,-0.078787,0.93542,-5.5862
2686.5,-0.74488,-0.27571,-8.2933,12.704,0.4144,0.074058,0.87685,-4.2853
2688.4,-0.74497,-0.28181,-8.2955,12.716,0.28569,-0.10601,0.8179,-5.1231
2690.3,-0.74486,-0.26779,-8.2977,12.693,0.48471,0.059077,1.063,-5.3927
2692.2,-0.74513,-0.29001,-8.2999,12.725,0.50798,0.08381,1.0843,-5.3492
2694,-0.74562,-0.31608,-8.3024,12.763,0.36032,0.011242,0.83463,-4.4599
2695.9,-0.74591,-0.31289,-8.3049,12.76,0.42199,0.073734,0.89517,-4.3869
2697.8,-0.74631,-0.32037,-8.3074,12.775,0.3927,-0.021516,0.95551,-5.327
2699.7,-0.74677,-0.32567,-8.31,12.78,0.55787,0.1094,1.1672,-5.6349
2701.6,-0.74767,-0.36118,-8.3127,12.832,0.40491,0.036943,0.90488,-4.6762
2703.4,-0.74842,-0.36618,-8.3157,12.841,0.30351,0.014483,0.69623,-3.6876
2705.3,-0.7489,-0.34986,-8.3185,12.821,0.38162,-0.022424,0.93061,-5.1976
2707.2,-0.74955,-0.35236,-8.3213,12.824,0.28481,-0.073996,0.77234,-4.6698
2709.1,-0.74994,-0.33588,-8.3241,12.8,0.3308,0.027688,0.74266,-3.8548
2711,-0.75025,-0.32492,-8.3267,12.789,0.32496,-0.057698,0.8449,-4.959
2712.9,-0.75055,-0.31656,-8.3293,12.776,0.3813,-0.038834,0.95215,-5.4201
2714.8,-0.75094,-0.31969,-8.3318,12.779,0.34028,-0.038569,0.85503,-4.891
2716.7,-0.75122,-0.31376,-8.3344,12.77,0.33763,0.060323,0.71441,-3.4915
2718.6,-0.75134,-0.30278,-8.3368,12.761,0.27763,-0.10009,0.79085,-4.9381
2720.5,-0.75134,-0.28593,-8.3392,12.736,0.31327,-0.043727,0.79835,-4.6164
2722.4,-0.75128,-0.27441,-8.3414,12.72,0.24132,-0.083253,0.68234,-4.2406
2724.3,-0.75093,-0.24896,-8.3435,12.685,0.44266,0.053549,0.97137,-4.9305
2726.2,-0.75089,-0.26162,-8.3456,12.705,0.26117,-0.068579,0.70922,-4.2922
2728.1,-0.7505,-0.23995,-8.3476,12.676,0.35478,0.044136,0.77687,-3.9348
2730,-0.75012,-0.23384,-8.3495,12.672,0.37309,0.039908,0.82581,-4.2277
2731.9,-0.74977,-0.232,-8.3513,12.673,0.54256,0.10594,1.1358,-5.4866
2733.7,-0.74989,-0.26437,-8.3533,12.721,0.44496,0.033914,1.0035,-5.231
2735.6,-0.75002,-0.27843,-8.3555,12.742,0.35396,0.055767,0.75914,-3.7637
2737.5,-0.74994,-0.27148,-8.3577,12.738,0.53871,0.089309,1.1493,-5.6669
2739.4,-0.75038,-0.30355,-8.36,12.784,0.26842,-0.087473,0.75198,-4.6459
2741.3,-0.75036,-0.28416,-8.3623,12.756,0.32712,0.0054011,0.76426,-4.1154
2743.2,-0.7503,-0.27352,-8.3646,12.744,0.26348,-0.035237,0.66936,-3.8613
2745.1,-0.74998,-0.25082,-8.3667,12.715,0.50468,0.058259,1.1112,-5.6597
2747,-0.75018,-0.27691,-8.3688,12.752,0.402,0.036004,0.8993,-4.6519
2748.9,-0.75027,-0.28135,-8.371,12.76,0.43119,0.046126,0.95439,-4.886
2750.8,-0.75048,-0.2917,-8.3733,12.777,0.51442,0.084964,1.0979,-5.4157
2752.7,-0.75101,-0.31847,-8.3757,12.816,0.44921,-0.001465,1.0616,-5.7739
2754.5,-0.75162,-0.33467,-8.3784,12.837,0.43661,0.041478,0.97348,-5.0195
2756.4,-0.75227,-0.34603,-8.3811,12.855,0.29354,-0.039788,0.74646,-4.3093
2758.3,-0.75262,-0.32957,-8.3838,12.833,0.36804,0.056125,0.79186,-3.9391
2760.2,-0.75298,-0.32516,-8.3864,12.832,0.26857,-0.075123,0.73557,-4.4774
2762.2,-0.75312,-0.30484,-8.3889,12.803,0.47957,0.068234,1.0385,-5.2004
2764,-0.75364,-0.32438,-8.3914,12.833,0.44569,0.059055,0.97103,-4.8932
2765.9,-0.75421,-0.33676,-8.3941,12.853,0.38374,-0.065112,0.99362,-5.8142
2767.8,-0.7548,-0.34105,-8.3968,12.856,0.44075,0.056118,0.96337,-4.8704
2769.7,-0.75549,-0.35228,-8.3996,12.874,0.28727,-0.022724,0.70848,-3.9933
2771.6,-0.75584,-0.33331,-8.4023,12.85,0.34015,-0.038892,0.85517,-4.8938
2773.5,-0.75622,-0.3267,-8.4049,12.841,0.2866,0.003073,0.67185,-3.6285
2775.5,-0.75634,-0.30644,-8.4075,12.818,0.4542,0.092739,0.94534,-4.5371
2777.4,-0.75675,-0.31896,-8.41,12.84,0.47332,0.028138,1.0782,-5.674
2779.2,-0.75739,-0.33848,-8.4126,12.868,0.23408,-0.079722,0.66046,-4.0991
2781.2,-0.75751,-0.31027,-8.4152,12.829,0.51178,0.061054,1.1242,-5.712
2783.1,-0.75817,-0.33669,-8.4178,12.867,0.4671,0.071184,1.0051,-4.9999
2785,-0.75887,-0.35267,-8.4206,12.893,0.32994,-0.013594,0.79672,-4.4138
2786.9,-0.75934,-0.34226,-8.4233,12.881,0.40887,0.031504,0.92162,-4.802
2788.8,-0.75994,-0.34712,-8.4261,12.89,0.4271,0.018625,0.98211,-5.2133
2790.7,-0.76064,-0.35646,-8.4289,12.905,0.29037,-0.028928,0.72422,-4.1187
2792.6,-0.76102,-0.33787,-8.4317,12.882,0.45436,0.0088008,1.0598,-5.6982
2794.5,-0.76174,-0.35357,-8.4344,12.904,0.26424,-0.094788,0.75206,-4.6934
2796.4,-0.76207,-0.33211,-8.4372,12.873,0.4868,0.10231,1.0092,-4.8225
2798.3,-0.76276,-0.35061,-8.4399,12.904,0.37329,-0.033923,0.92658,-5.2497
2800.2,-0.76335,-0.35021,-8.4427,12.904,0.40261,0.027064,0.91288,-4.7831
2802.1,-0.76398,-0.35343,-8.4455,12.912,0.26883,-0.10049,0.77065,-4.831
2804,-0.76432,-0.333,-8.4483,12.882,0.53281,0.11386,1.1021,-5.2523
2805.9,-0.76514,-0.36082,-8.4511,12.926,0.35733,0.069397,0.74855,-3.6186
2807.8,-0.76564,-0.35196,-8.4539,12.921,0.44128,0.042962,0.98251,-5.059
2809.8,-0.76638,-0.36269,-8.4568,12.939,0.34914,-0.096785,0.95504,-5.8084
2811.7,-0.76704,-0.3594,-8.4597,12.932,0.29386,-0.10207,0.83184,-5.1734
2813.6,-0.76749,-0.34418,-8.4625,12.909,0.29228,-0.093016,0.8158,-5.0281
2815.5,-0.76781,-0.32821,-8.4652,12.887,0.29461,-0.090986,0.81854,-5.0299
2817.4,-0.76801,-0.31271,-8.4677,12.865,0.32414,-0.011947,0.7808,-4.3168
2819.4,-0.76811,-0.30015,-8.4702,12.851,0.47559,0.075161,1.0197,-5.0538
2821.3,-0.7685,-0.31691,-8.4726,12.879,0.29298,0.012237,0.67443,-3.5836
2823.2,-0.7685,-0.29635,-8.4751,12.857,0.5125,0.10821,1.0618,-5.0701
2825.1,-0.76896,-0.31967,-8.4776,12.895,0.43577,0.038765,0.97521,-5.0463
2827,-0.76941,-0.32916,-8.4802,12.912,0.54442,0.10238,1.145,-5.5594
2828.9,-0.77023,-0.3595,-8.4829,12.959,0.34534,-0.082124,0.92616,-5.5573
2830.8,-0.77082,-0.3543,-8.4858,12.95,0.25138,-0.048669,0.65907,-3.8918
2832.7,-0.77103,-0.32696,-8.4885,12.916,0.31951,-0.0276,0.79115,-4.4736
2834.7,-0.77123,-0.31369,-8.4911,12.901,0.23881,-0.070716,0.65939,-4.0354
2836.6,-0.7711,-0.28472,-8.4934,12.863,0.30704,0.02999,0.68347,-3.5186
2838.5,-0.77086,-0.2663,-8.4957,12.845,0.25504,-0.041886,0.65848,-3.8451
2840.5,-0.77039,-0.23982,-8.4977,12.813,0.31778,0.011121,0.73446,-3.9168
2842.4,-0.76986,-0.22487,-8.4995,12.798,0.2846,-0.074084,0.77195,-4.6683
2844.3,-0.7692,-0.20661,-8.5013,12.774,0.26728,-0.09306,0.7569,-4.7086
2846.3,-0.76837,-0.18556,-8.5028,12.745,0.27428,-0.094494,0.77536,-4.818
2848.2,-0.7674,-0.16627,-8.5042,12.719,0.3755,-0.042692,0.94371,-5.3991
2850.1,-0.76656,-0.16702,-8.5056,12.721,0.26675,-0.018954,0.65494,-3.6784
2852,-0.76536,-0.14293,-8.5068,12.693,0.30709,-0.089235,0.84559,-5.1656
2854,-0.76418,-0.13108,-8.5079,12.676,0.47798,0.058595,1.0478,-5.3131
2855.9,-0.76333,-0.15019,-8.509,12.706,0.26623,-0.035035,0.67557,-3.8938
2857.8,-0.76203,-0.12711,-8.5101,12.678,0.4184,-0.013673,1.0055,-5.5479
